id,username,acct,instance,toot_id,server
247449,zarfeblong,zarfeblong@mastodon.gamedev.place,mastodon.social,115311071721094705,mastodon.gamedev.place
111400936658729301,Ms0148,Ms0148,mastodon.social,115310170037886873,mastodon.social
114372847899290872,gtronix,gtronix@infosec.exchange,mastodon.social,115311068820352408,infosec.exchange
539912,paco,paco@infosec.exchange,mastodon.social,115310687224020361,infosec.exchange
114570113799323164,zilluzion,zilluzion@critter.cafe,mastodon.social,115311066162538227,critter.cafe
109248945403729531,DrALJONES,DrALJONES,mastodon.social,115309642549174140,mastodon.social
826147,idiot_cola,idiot_cola,mastodon.social,115311055016317430,mastodon.social
1138175,Catawu,Catawu,mastodon.social,115309955539225235,mastodon.social
113797288855756493,pettter,pettter@social.accum.se,mastodon.social,115309265278457246,social.accum.se
109309503116861112,ppival,ppival@glammr.us,mastodon.social,115311048260743326,glammr.us
109343830198415124,todd,todd@tapbots.social,mastodon.social,115311048545475677,tapbots.social
109362380644619761,jik,jik@federate.social,mastodon.social,115310771405296242,federate.social
109627992032307685,marence,marence@urbanists.social,mastodon.social,115310663108669105,urbanists.social
114229173602644879,redlibrarian,redlibrarian,mastodon.social,115310890887660580,mastodon.social
109462068649849371,ampressman,ampressman@journa.host,mastodon.social,115310659898722947,journa.host
109496881671400831,lovegame,lovegame,mastodon.social,115310762069616114,mastodon.social
109368224901862977,AlisonCreekside,AlisonCreekside@mstdn.ca,mastodon.social,115310290322198869,mstdn.ca
109327174492420455,adamchainz,adamchainz@fosstodon.org,mastodon.social,115310347659366956,fosstodon.org
109524695803613862,jgalowicz,jgalowicz@functional.cafe,mastodon.social,115310652329229833,functional.cafe
112259551586931553,immigrantstable,immigrantstable@flipboard.com,mastodon.social,115311360555596463,flipboard.com
113371204894683573,cobalt123,cobalt123@beige.party,mastodon.social,115310650274613722,beige.party
114981351266698992,Simon_Ochojna,Simon_Ochojna,mastodon.social,115310042730303745,mastodon.social
108206684047117472,wednesday,wednesday@mastodon.art,mastodon.social,115310555765346572,mastodon.art
112754187998726820,eyess,eyess@kolektiva.social,mastodon.social,115311026750646272,kolektiva.social
109299831850879745,donray,donray@mastodon.online,mastodon.social,115310551672931173,mastodon.online
109445952818586767,LibrarianRA,LibrarianRA@worldkey.io,mastodon.social,115310870515775670,worldkey.io
194197,aerojad,aerojad,mastodon.social,115310746019540050,mastodon.social
112304368427244011,FoodnService,FoodnService@flipboard.com,mastodon.social,115311534441526507,flipboard.com
112645150769637468,Lefthandbass59,Lefthandbass59@vivaldi.net,mastodon.social,115310744633936878,vivaldi.net
112367294274282606,naefool,naefool@mastodon.scot,mastodon.social,115311019105854919,mastodon.scot
111490999359140388,mstarace,mstarace,mastodon.social,115309888662597755,mastodon.social
108941057175887090,EC64,EC64@oldbytes.space,mastodon.social,115310544568386866,oldbytes.space
109778916512420931,BruceFeldmanCFB,BruceFeldmanCFB@sportsbots.xyz,mastodon.social,115310630583367161,sportsbots.xyz
113511304817063071,blendernation,blendernation@mastodon.online,mastodon.social,115310857704748941,mastodon.online
109300209033339852,drumshaman,drumshaman@mas.to,mastodon.social,115311009415125214,mas.to
110904035641506170,PaulaMaddox,PaulaMaddox,mastodon.social,115310729133719561,mastodon.social
109243396214648292,bookgaga,bookgaga,mastodon.social,115310727539613192,mastodon.social
114387122173475279,mwc_rrd,mwc_rrd,mastodon.social,115310620782041545,mastodon.social
110668098436353824,spiralhalo,spiralhalo@mastodon.art,mastodon.social,115310619494696988,mastodon.art
113040265483724383,maxleibman,maxleibman@beige.party,mastodon.social,115310310394951885,beige.party
115108556477833750,gayint,gayint@infosec.exchange,mastodon.social,115310841870440921,infosec.exchange
112593175151172228,charmhusky.bsky.social,charmhusky.bsky.social@bsky.brid.gy,mastodon.social,115310839102700325,bsky.brid.gy
109339741150252818,irisRichardson,irisRichardson@mastodon.art,mastodon.social,115310363755393761,mastodon.art
115297279140207167,dirrtysexxymessytessy,dirrtysexxymessytessy@kinkycats.org,mastodon.social,115310361249829246,kinkycats.org
109808196193056145,joewynne,joewynne@mindly.social,mastodon.social,115310603962454041,mindly.social
109243562393493111,LinuxAndYarn,LinuxAndYarn,mastodon.social,115310832078757333,mastodon.social
539524,Enalys,Enalys@mastodon.zergy.net,mastodon.social,115310431571906677,mastodon.zergy.net
114031322320856562,GiftArticles,GiftArticles@tomkahe.com,mastodon.social,115310985187389829,tomkahe.com
109343852539867150,paparatti,paparatti@phire.place,mastodon.social,115310982060619618,phire.place
109117966462364300,steve_zeke,steve_zeke@freeradical.zone,mastodon.social,115310978234966042,freeradical.zone
112276407456006001,LauraSampso2017,LauraSampso2017@flipboard.com,mastodon.social,115311495998709966,flipboard.com
110017921064078324,AlarminglyBad,AlarminglyBad@mstdn.social,mastodon.social,115310356182729748,mstdn.social
109348120158253261,HippieScubaSteve,HippieScubaSteve@mindly.social,mastodon.social,115310976152875634,mindly.social
109309580189053357,AmenZwa,AmenZwa@mathstodon.xyz,mastodon.social,115310975715036268,mathstodon.xyz
109271241885632104,johnlehet,johnlehet@mas.to,mastodon.social,115310499206834512,mas.to
112949922848590620,lyndamerry484,lyndamerry484,mastodon.social,115310692351284035,mastodon.social
112792844154027735,inpc,inpc@go.mxtthxw.art,mastodon.social,115310416220868432,go.mxtthxw.art
113589801849887099,progavalanche.bsky.social,progavalanche.bsky.social@bsky.brid.gy,mastodon.social,115310967068488622,bsky.brid.gy
110713384863585611,BostonAnarchistBookfair,BostonAnarchistBookfair@kolektiva.social,mastodon.social,115310492201588758,kolektiva.social
109246709154131000,j_bertolotti,j_bertolotti@mathstodon.xyz,mastodon.social,115309938898098068,mathstodon.xyz
111216001475249784,irishphoto,irishphoto@mastodon.ie,mastodon.social,115310578890190674,mastodon.ie
113595166128269925,evanurquhart.bsky.social,evanurquhart.bsky.social@bsky.brid.gy,mastodon.social,115310803364119965,bsky.brid.gy
253014,noleli,noleli,mastodon.social,115310953366441103,mastodon.social
410338,agiletortoise,agiletortoise,mastodon.social,115310800776508781,mastodon.social
109372219295857693,JenLucPiquant,JenLucPiquant@universeodon.com,mastodon.social,115310950515874349,universeodon.com
315288,JennyList,JennyList,mastodon.social,115310201763487248,mastodon.social
222826,ldurrant,ldurrant@mastodon.art,mastodon.social,115310947524873603,mastodon.art
110640101595553724,Knoebel,Knoebel,mastodon.social,115310669749691780,mastodon.social
113923274982329760,ttscoff,ttscoff@hachyderm.io,mastodon.social,115310320989532967,hachyderm.io
667860,hoernchen72,hoernchen72@chaos.social,mastodon.social,115309752731627388,chaos.social
109360726019168148,albaillustration,albaillustration@socel.net,mastodon.social,115310665787833085,socel.net
109406700455579609,dabertime,dabertime@mstdn.ca,mastodon.social,115310789018925373,mstdn.ca
411242,bwebster,bwebster,mastodon.social,115310558946058944,mastodon.social
113392665667361986,drweb2,drweb2@drwebdomain.blog,mastodon.social,115310939877246888,drwebdomain.blog
113912629541330474,staringatclouds,staringatclouds@mstdn.social,mastodon.social,115310784762654322,mstdn.social
109247842475611424,gvwilson,gvwilson,mastodon.social,115310133407713212,mastodon.social
109368012017896419,QuirkyFilms,QuirkyFilms@c.im,mastodon.social,115310294794757920,c.im
112490089044126888,radleybalko.bsky.social,radleybalko.bsky.social@bsky.brid.gy,mastodon.social,115310667930343516,bsky.brid.gy
115068658007010047,mohshbair,mohshbair,mastodon.social,115309079233483135,mastodon.social
113454045831644910,ruthz.bsky.social,ruthz.bsky.social@bsky.brid.gy,mastodon.social,115310183300568464,bsky.brid.gy
236466,jqheywood,jqheywood,mastodon.social,115310653697679851,mastodon.social
590279,WillFlux,WillFlux,mastodon.social,115310926012448693,mastodon.social
40145,jbaert,jbaert,mastodon.social,115309428334230288,mastodon.social
110503995463505158,racketlang,racketlang@functional.cafe,mastodon.social,115310772139959032,functional.cafe
109803214657100498,tiborbodecs,tiborbodecs,mastodon.social,115310922280721613,mastodon.social
112280808641506831,CookWhatYouLove,CookWhatYouLove@flipboard.com,mastodon.social,115310961752563843,flipboard.com
111142214426066921,dw_innovation,dw_innovation,mastodon.social,115309096348715141,mastodon.social
110661482600104400,tayfonay,tayfonay@beige.party,mastodon.social,115310227881535230,beige.party
114747296396325537,b7bird.bsky.social,b7bird.bsky.social@bsky.brid.gy,mastodon.social,115310764749372788,bsky.brid.gy
110653017621254252,jendiagammon,jendiagammon@wandering.shop,mastodon.social,115310535302574726,wandering.shop
109735115571580367,alamedapost,alamedapost@newsie.social,mastodon.social,115310763852396711,newsie.social
114690072909818946,theflyingartist.bsky.social,theflyingartist.bsky.social@bsky.brid.gy,mastodon.social,115310110775149948,bsky.brid.gy
113844602563487675,BCWHS,BCWHS,mastodon.social,115310907920401141,mastodon.social
115225838262135927,PankoBoy,PankoBoy@mas.to,mastodon.social,115310907173604715,mas.to
111212994611478175,B_Bird,B_Bird,mastodon.social,115310750537437262,mastodon.social
109557742320496524,scrappy_capy_distro,scrappy_capy_distro@kolektiva.social,mastodon.social,115310901365382396,kolektiva.social
270465,nazhamid,nazhamid,mastodon.social,115310900318653784,mastodon.social
110140463417280023,TechDesk,TechDesk@flipboard.social,mastodon.social,115310515742175866,flipboard.social
7138,geekonaut,geekonaut,mastodon.social,115310515234252715,mastodon.social
111368305528322825,thefunnypages,thefunnypages,mastodon.social,115310424075517704,mastodon.social
112264608578529115,giangiskitchen,giangiskitchen@flipboard.com,mastodon.social,115311169916745038,flipboard.com
535138,martijnbraam,martijnbraam@fosstodon.org,mastodon.social,115310740607844730,fosstodon.org
109642672419178795,fortyseven,fortyseven@defcon.social,mastodon.social,115310616226552760,defcon.social
111348812815431276,silasagnostos,silasagnostos@meow.social,mastodon.social,115310886312227416,meow.social
109342110818443165,andypiper,andypiper@macaw.social,mastodon.social,115310734857764386,macaw.social
113442344124146952,AlJazeera,AlJazeera@flipboard.com,mastodon.social,115311302169067820,flipboard.com
109405546464736386,albertcardona,albertcardona@mathstodon.xyz,mastodon.social,115310602968292731,mathstodon.xyz
112259376069961199,juliannewalser,juliannewalser@flipboard.com,mastodon.social,115310713894471120,flipboard.com
109325938748636360,shemusic,shemusic@ravenation.club,mastodon.social,115310495093504085,ravenation.club
111988306370222056,richpuchalsky,richpuchalsky,mastodon.social,115310494232538193,mastodon.social
114206019771266651,rustaceans,rustaceans,mastodon.social,115310722353212764,mastodon.social
109292431375709368,LordWoolamaloo,LordWoolamaloo@mastodon.scot,mastodon.social,115310872683982246,mastodon.scot
109978350964193432,ArtThatMakesYouSmile,ArtThatMakesYouSmile,mastodon.social,115310718781180657,mastodon.social
109371518099700075,therobburgessshow,therobburgessshow@newsie.social,mastodon.social,115310719060421208,newsie.social
113635461393725222,blueraspberry,blueraspberry,mastodon.social,115310869774896800,mastodon.social
109948936788995241,ChessNord,ChessNord,mastodon.social,115310592402924550,mastodon.social
113418188034527774,mage_of_dragons,mage_of_dragons,mastodon.social,115310486522940176,mastodon.social
109424050155586417,vitor,vitor@hachyderm.io,mastodon.social,115309542755571206,hachyderm.io
319191,farawaythyer,farawaythyer,mastodon.social,115310586779396957,mastodon.social
109256461883005606,sco7sbhoy,sco7sbhoy@mastodon.scot,mastodon.social,115309731905102993,mastodon.scot
112259501233711236,nndflip,nndflip@flipboard.com,mastodon.social,115311353805248346,flipboard.com
113849775576762176,nordpirat,nordpirat,mastodon.social,115309868381938554,mastodon.social
111602287365419770,theverge,theverge@flipboard.com,mastodon.social,115311382006233081,flipboard.com
109250380022672647,joncounts,joncounts@mastodon.nz,mastodon.social,115309503183395516,mastodon.nz
109521618249568229,MLE_online,MLE_online@social.afront.org,mastodon.social,115310697249603422,social.afront.org
109285668871124404,UberZeitgeist,UberZeitgeist@mstdn.social,mastodon.social,115310466876538176,mstdn.social
109219449129200488,smaurizi,smaurizi,mastodon.social,115310373185722588,mastodon.social
112287290868541300,RNsKitchen,RNsKitchen@flipboard.com,mastodon.social,115311296999609193,flipboard.com
115213220783093714,QudsNen,QudsNen@mastodon.neometropolis.net,mastodon.social,115310841429863181,mastodon.neometropolis.net
109127901727539713,Binder,Binder@petrous.vislae.town,mastodon.social,115309985993554061,petrous.vislae.town
109274611968218133,patrickhadfield,patrickhadfield@mastodon.scot,mastodon.social,115309401687663282,mastodon.scot
113228538220513696,TeenVogue,TeenVogue@flipboard.com,mastodon.social,115311320494140943,flipboard.com
7220,jaffathecake,jaffathecake,mastodon.social,115310211005228072,mastodon.social
109326613993998870,majorlinux,majorlinux@toot.majorshouse.com,mastodon.social,115310835010015669,toot.majorshouse.com
109299222030069321,Sivation,Sivation@wandering.shop,mastodon.social,115310834870956566,wandering.shop
111788016295237338,ian,ian@mastodon.radio,mastodon.social,115310834564381539,mastodon.radio
113884893398635875,Pixelix,Pixelix,mastodon.social,115309642908688171,mastodon.social
109252578714128328,mathling,mathling,mastodon.social,115310681298387120,mastodon.social
110771840060598090,ScottStarkey,ScottStarkey@hoosier.social,mastodon.social,115310680582494601,hoosier.social
113803743781327970,surplusmagazin,surplusmagazin,mastodon.social,115310831914781464,mastodon.social
112430455039299351,doomvega,doomvega@mastoart.social,mastodon.social,115310833031442376,mastoart.social
111829325131143117,anti42,anti42@sueden.social,mastodon.social,115310829468484642,sueden.social
113939623904640472,Millox,Millox,mastodon.social,115309581187958743,mastodon.social
111602386341636604,IndieWire,IndieWire@flipboard.com,mastodon.social,115311393401363948,flipboard.com
109290633507758241,chongliss,chongliss@mastodon.ie,mastodon.social,115310446534059555,mastodon.ie
114919493231632816,seharinsights,seharinsights,mastodon.social,115310550757093832,mastodon.social
109320211392732660,GuitarSith,GuitarSith@fosstodon.org,mastodon.social,115310826254620556,fosstodon.org
110157223844329460,saetchmo,saetchmo@mastodon.world,mastodon.social,115310822638384024,mastodon.world
109236882464958139,kjhealy,kjhealy,mastodon.social,115310341942049625,mastodon.social
113596421238149792,laurahelmuth.bsky.social,laurahelmuth.bsky.social@bsky.brid.gy,mastodon.social,115310433897354486,bsky.brid.gy
114143742535570442,cicciokr,cicciokr,mastodon.social,115310660577560060,mastodon.social
258870,alexisflower,alexisflower,mastodon.social,115309750366742572,mastodon.social
110355040502067837,jakobrosin,jakobrosin@universeodon.com,mastodon.social,115309957614740299,universeodon.com
1260992,anarchistquotes,anarchistquotes@todon.eu,mastodon.social,115310121088590811,todon.eu
109326634070830713,rasjor,rasjor@mathstodon.xyz,mastodon.social,115310810578719909,mathstodon.xyz
109303738680735899,DrakkenZero,DrakkenZero@retro.pizza,mastodon.social,115310426162200193,retro.pizza
109961341410508917,FluentInFinance,FluentInFinance,mastodon.social,115310058870440895,mastodon.social
109507463161090164,DukeDuke,DukeDuke,mastodon.social,115310254492347561,mastodon.social
324387,Matthijs85,Matthijs85,mastodon.social,115309953252207707,mastodon.social
124861,sknob,sknob@mamot.fr,mastodon.social,115310180066116816,mamot.fr
113199644430366399,BBCNews,BBCNews@flipboard.com,mastodon.social,115311466932706177,flipboard.com
109291415243439677,JD_Cunningham,JD_Cunningham@sunny.garden,mastodon.social,115310649691536229,sunny.garden
112848635227406666,MLivecom,MLivecom@flipboard.com,mastodon.social,115311254284531817,flipboard.com
109382842194969951,KrajciTom,KrajciTom@universeodon.com,mastodon.social,115310518071435018,universeodon.com
1014877,loewe,loewe@metalhead.club,mastodon.social,115310791866681424,metalhead.club
109374181994390791,forestfern,forestfern,mastodon.social,115310789999798249,mastodon.social
491503,ottaross,ottaross,mastodon.social,115310317779357023,mastodon.social
