id,username,acct,instance,toot_id,server
107231714966221387,shichibanme,shichibanme@wxw.moe,mastodon.social,115320320684038295,wxw.moe
111736422505183359,FlippoFlip,FlippoFlip@norden.social,mastodon.social,115321200417303915,norden.social
114626319194268593,patnat,patnat@social.tchncs.de,mastodon.social,115320576212210423,social.tchncs.de
107362127650068964,gborn,gborn@social.tchncs.de,mastodon.social,115320486551625666,social.tchncs.de
113081014137629990,smartphone,smartphone@fedifreu.de,mastodon.social,115320914484635857,fedifreu.de
109699452003105519,Attac_Norden,Attac_Norden@norden.social,mastodon.social,115321085084836303,norden.social
112618640667239401,raaroo,raaroo,mastodon.social,115320775789434355,mastodon.social
462448,katzenjens,katzenjens@social.tchncs.de,mastodon.social,115321462640322490,social.tchncs.de
108719414722453120,icd,icd@mastodon.internet-czas-dzialac.pl,mastodon.social,115321463474352176,mastodon.internet-czas-dzialac.pl
114116111361374417,KristaPosch,KristaPosch,mastodon.social,115320067442105239,mastodon.social
109320867026937188,mapa,mapa@troet.cafe,mastodon.social,115320239222591969,troet.cafe
109751769410133314,slwstr,slwstr,mastodon.social,115321074707877846,mastodon.social
109381132078535282,Lijo,Lijo@norden.social,mastodon.social,115321297957813631,norden.social
1229761,VilaWeb,VilaWeb@mastodont.cat,mastodon.social,115321295524817964,mastodont.cat
108279789515433022,tinoeberl,tinoeberl@mastodon.online,mastodon.social,115320544829619409,mastodon.online
109601600423165168,kalli2005,kalli2005@social.anoxinon.de,mastodon.social,115320588552054196,social.anoxinon.de
10241,hoergen,hoergen@horche.demkontinuum.de,mastodon.social,115320543927387944,horche.demkontinuum.de
111483874945675112,jascha,jascha@ohai.social,mastodon.social,115320881407103121,ohai.social
109766168729775438,tukine,tukine@fedibird.com,mastodon.social,115321050921644470,fedibird.com
109250487632506898,doronhirsch,doronhirsch@mstdn.social,mastodon.social,115320740978279617,mstdn.social
1137475,funkvolk,funkvolk,mastodon.social,115321427048240103,mastodon.social
109342478955520815,HansLWernitz,HansLWernitz@troet.cafe,mastodon.social,115321275078016677,troet.cafe
112398610938640104,freikampf.bsky.social,freikampf.bsky.social@bsky.brid.gy,mastodon.social,115320621606049556,bsky.brid.gy
109417209744750877,JesusDQ,JesusDQ,mastodon.social,115321142263678404,mastodon.social
108194333203532998,aus_der_UBahn,aus_der_UBahn@norden.social,mastodon.social,115320791015787172,norden.social
111778561585254698,kenji,kenji@climatejustice.social,mastodon.social,115320351234741254,climatejustice.social
110667417907933388,VladWakinyan,VladWakinyan@mastodon.art,mastodon.social,115321258673086449,mastodon.art
109261704683184479,sanderturnhout,sanderturnhout@mastodon.green,mastodon.social,115321024648146780,mastodon.green
112903972266447523,lebenslaute,lebenslaute@tldr.nettime.org,mastodon.social,115320931846968280,tldr.nettime.org
114187697360026260,fmolinero,fmolinero@neopaquita.es,mastodon.social,115320305782954131,neopaquita.es
111164509243362261,politik,politik,mastodon.social,115321019162464403,mastodon.social
109250150533704389,hackmac,hackmac,mastodon.social,115320844788335620,mastodon.social
108218382080282608,AlexanderJulius,AlexanderJulius@troet.cafe,mastodon.social,115321395973985369,troet.cafe
113361552927896350,FR_de,FR_de@flipboard.com,mastodon.social,115321527561550289,flipboard.com
108136859326220937,kaltmamsell,kaltmamsell@fnordon.de,mastodon.social,115321242753734660,fnordon.de
109014270554278575,llutz,llutz@norden.social,mastodon.social,115320920752150131,norden.social
113163179843250891,robotgernhardt,robotgernhardt,mastodon.social,115320088339783628,mastodon.social
111285667225880579,Ostfriesin,Ostfriesin,mastodon.social,115320402638768089,mastodon.social
582524,openalt,openalt,mastodon.social,115321232558221609,mastodon.social
109296457332631986,afpfr,afpfr@amicale.net,mastodon.social,115321229854948841,amicale.net
37964,freakonometrics,freakonometrics,mastodon.social,115320633133422823,mastodon.social
108310786901917853,chopps,chopps,mastodon.social,115320630987117558,mastodon.social
812031,CptCheesyCrust,CptCheesyCrust,mastodon.social,115321099620522172,mastodon.social
1308279,kubikpixel,kubikpixel@chaos.social,mastodon.social,115320050416895922,chaos.social
109603262289746407,samuel,samuel@social.spejset.org,mastodon.social,115321374742878412,social.spejset.org
108242734047630903,Savousepate,Savousepate,mastodon.social,115321090977875727,mastodon.social
455826,david_zwei,david_zwei@chaos.social,mastodon.social,115320063558283178,chaos.social
108306601404266691,SalomeBalthus,SalomeBalthus,mastodon.social,115321085786951820,mastodon.social
113499833853314155,reinodeboer,reinodeboer@mstdn.social,mastodon.social,115320613332689151,mstdn.social
109433524016974326,boeckler_de,boeckler_de@mastodon.world,mastodon.social,115320416177724155,mastodon.world
257801,MrGamy,MrGamy@kif.rocks,mastodon.social,115320975129207501,kif.rocks
109247134598496284,Zeitzeuge_64,Zeitzeuge_64@nrw.social,mastodon.social,115321355790053974,nrw.social
108193965508352167,edgeofeurope,edgeofeurope,mastodon.social,115320288087958228,mastodon.social
108254303177458573,Azetbur,Azetbur@dresden.network,mastodon.social,115320783077756370,dresden.network
109908594629040903,frank_opitz,frank_opitz,mastodon.social,115320704791176095,mastodon.social
114039086433257604,gorekhaa,gorekhaa@piaille.fr,mastodon.social,115320852661191733,piaille.fr
113893366321739823,Rebellin_aus_Gruenden,Rebellin_aus_Gruenden@nrw.social,mastodon.social,115319773735089913,nrw.social
109376425509342542,Dalipas,Dalipas@piaille.fr,mastodon.social,115320851829691028,piaille.fr
598177,PhieLaidMignon,PhieLaidMignon@cornichon.me,mastodon.social,115320695184982081,cornichon.me
109378126600157271,gmic,gmic@piaille.fr,mastodon.social,115320929168109949,piaille.fr
109253076559557048,ju_les,ju_les,mastodon.social,115321033330074317,mastodon.social
89442,omasanori,omasanori@mstdn.maud.io,mastodon.social,115320755608898093,mstdn.maud.io
110040285049463795,Bastacosi,Bastacosi@mastodon.uno,mastodon.social,115320244507007057,mastodon.uno
108311680868415138,Matintaghavi,Matintaghavi,mastodon.social,115320916803893847,mastodon.social
109369573888382792,CPtak,CPtak@piaille.fr,mastodon.social,115320745509753370,piaille.fr
109281173939104661,bisonrimant,bisonrimant@piaille.fr,mastodon.social,115320271585096828,piaille.fr
109326096956376022,suzi_1960,suzi_1960@mastodon.nl,mastodon.social,115321290682376648,mastodon.nl
115102172681563697,ABellingrodt,ABellingrodt@pfalz.social,mastodon.social,115320070496701308,pfalz.social
